nome	frequencia	frequencia_normalizada
laudomira	24.0	1.3389278723627731e-07
kioka	24.0	1.3389278723627731e-07
hella	24.0	1.3389278723627731e-07
marvi	24.0	1.3389278723627731e-07
martiel	24.0	1.3389278723627731e-07
marlania	24.0	1.3389278723627731e-07
rahissa	24.0	1.3389278723627731e-07
linker	24.0	1.3389278723627731e-07
lenen	24.0	1.3389278723627731e-07
leidedaiane	24.0	1.3389278723627731e-07
laudevan	24.0	1.3389278723627731e-07
landson	24.0	1.3389278723627731e-07
lamec	24.0	1.3389278723627731e-07
kuesia	24.0	1.3389278723627731e-07
kleyciane	24.0	1.3389278723627731e-07
kleveson	24.0	1.3389278723627731e-07
klenilson	24.0	1.3389278723627731e-07
kleisom	24.0	1.3389278723627731e-07
keuvia	24.0	1.3389278723627731e-07
rphael	24.0	1.3389278723627731e-07
ronyson	24.0	1.3389278723627731e-07
ronielto	24.0	1.3389278723627731e-07
romilo	24.0	1.3389278723627731e-07
kerollem	24.0	1.3389278723627731e-07
keitieli	24.0	1.3389278723627731e-07
morrana	24.0	1.3389278723627731e-07
morieli	24.0	1.3389278723627731e-07
missiel	24.0	1.3389278723627731e-07
miriellen	24.0	1.3389278723627731e-07
mileise	24.0	1.3389278723627731e-07
micharl	24.0	1.3389278723627731e-07
melline	24.0	1.3389278723627731e-07
meireli	24.0	1.3389278723627731e-07
mayar	24.0	1.3389278723627731e-07
mayala	24.0	1.3389278723627731e-07
tainele	24.0	1.3389278723627731e-07
taiamara	24.0	1.3389278723627731e-07
sueln	24.0	1.3389278723627731e-07
sueen	24.0	1.3389278723627731e-07
raflezia	24.0	1.3389278723627731e-07
plicia	24.0	1.3389278723627731e-07
paulohenrique	24.0	1.3389278723627731e-07
oleane	24.0	1.3389278723627731e-07
oesley	24.0	1.3389278723627731e-07
odaiane	24.0	1.3389278723627731e-07
nuriele	24.0	1.3389278723627731e-07
natanea	24.0	1.3389278723627731e-07
nareli	24.0	1.3389278723627731e-07
naitan	24.0	1.3389278723627731e-07
naiam	24.0	1.3389278723627731e-07
rudierio	24.0	1.3389278723627731e-07
uericles	24.0	1.3389278723627731e-07
uenison	24.0	1.3389278723627731e-07
ueferson	24.0	1.3389278723627731e-07
tyane	24.0	1.3389278723627731e-07
romailson	24.0	1.3389278723627731e-07
richarli	24.0	1.3389278723627731e-07
renno	24.0	1.3389278723627731e-07
raylma	24.0	1.3389278723627731e-07
ravanele	24.0	1.3389278723627731e-07
rauly	24.0	1.3389278723627731e-07
raui	24.0	1.3389278723627731e-07
luenne	24.0	1.3389278723627731e-07
luangela	24.0	1.3389278723627731e-07
ranicleide	24.0	1.3389278723627731e-07
ranei	24.0	1.3389278723627731e-07
taizy	24.0	1.3389278723627731e-07
wildiane	24.0	1.3389278723627731e-07
weves	24.0	1.3389278723627731e-07
weson	24.0	1.3389278723627731e-07
wenilson	24.0	1.3389278723627731e-07
stwart	24.0	1.3389278723627731e-07
sterfeson	24.0	1.3389278723627731e-07
sphanie	24.0	1.3389278723627731e-07
skarleth	24.0	1.3389278723627731e-07
sindiane	24.0	1.3389278723627731e-07
sheldo	24.0	1.3389278723627731e-07
sanielle	24.0	1.3389278723627731e-07
nadynne	24.0	1.3389278723627731e-07
moziane	24.0	1.3389278723627731e-07
safire	24.0	1.3389278723627731e-07
rutiel	24.0	1.3389278723627731e-07
uilber	24.0	1.3389278723627731e-07
valbi	24.0	1.3389278723627731e-07
yla	24.0	1.3389278723627731e-07
wuelson	24.0	1.3389278723627731e-07
wuelida	24.0	1.3389278723627731e-07
tilio	24.0	1.3389278723627731e-07
thieny	24.0	1.3389278723627731e-07
thaysse	24.0	1.3389278723627731e-07
thanize	24.0	1.3389278723627731e-07
thalline	24.0	1.3389278723627731e-07
thaizy	24.0	1.3389278723627731e-07
taysmara	24.0	1.3389278723627731e-07
raraela	24.0	1.3389278723627731e-07
raquelaine	24.0	1.3389278723627731e-07
talene	24.0	1.3389278723627731e-07
takita	24.0	1.3389278723627731e-07
tatyeli	24.0	1.3389278723627731e-07
vitorjoao	24.0	1.3389278723627731e-07
victorgabriel	24.0	1.3389278723627731e-07
vaentina	24.0	1.3389278723627731e-07
thalysom	24.0	1.3389278723627731e-07
sauani	24.0	1.3389278723627731e-07
welliane	24.0	1.3389278723627731e-07
welbes	24.0	1.3389278723627731e-07
weides	24.0	1.3389278723627731e-07
vangelis	24.0	1.3389278723627731e-07
valdiones	24.0	1.3389278723627731e-07
valdeilso	24.0	1.3389278723627731e-07
samantta	24.0	1.3389278723627731e-07
saionaria	24.0	1.3389278723627731e-07
ursulla	24.0	1.3389278723627731e-07
ule	24.0	1.3389278723627731e-07
valcleiton	24.0	1.3389278723627731e-07
robeth	24.0	1.3389278723627731e-07
riuri	24.0	1.3389278723627731e-07
rilke	24.0	1.3389278723627731e-07
richerdy	24.0	1.3389278723627731e-07
rhiany	24.0	1.3389278723627731e-07
wildiney	24.0	1.3389278723627731e-07
taylline	24.0	1.3389278723627731e-07
welnton	24.0	1.3389278723627731e-07
yarllei	24.0	1.3389278723627731e-07
wuendy	24.0	1.3389278723627731e-07
wuanda	24.0	1.3389278723627731e-07
withney	24.0	1.3389278723627731e-07
wenry	24.0	1.3389278723627731e-07
wendric	24.0	1.3389278723627731e-07
wendele	24.0	1.3389278723627731e-07
waylon	24.0	1.3389278723627731e-07
raicilene	24.0	1.3389278723627731e-07
rahyssa	24.0	1.3389278723627731e-07
quevila	24.0	1.3389278723627731e-07
phyetra	24.0	1.3389278723627731e-07
wilston	24.0	1.3389278723627731e-07
talhane	24.0	1.3389278723627731e-07
tadison	24.0	1.3389278723627731e-07
sumuel	24.0	1.3389278723627731e-07
steani	24.0	1.3389278723627731e-07
stacey	24.0	1.3389278723627731e-07
shawan	24.0	1.3389278723627731e-07
shailla	24.0	1.3389278723627731e-07
shaianny	24.0	1.3389278723627731e-07
raviny	24.0	1.3389278723627731e-07
saore	24.0	1.3389278723627731e-07
saime	24.0	1.3389278723627731e-07
mosiah	24.0	1.3389278723627731e-07
moguel	24.0	1.3389278723627731e-07
miquelaine	24.0	1.3389278723627731e-07
rhayany	24.0	1.3389278723627731e-07
rhan	24.0	1.3389278723627731e-07
rebbeca	24.0	1.3389278723627731e-07
miguek	24.0	1.3389278723627731e-07
raviele	24.0	1.3389278723627731e-07
randu	24.0	1.3389278723627731e-07
randra	24.0	1.3389278723627731e-07
ranailson	24.0	1.3389278723627731e-07
ramilli	24.0	1.3389278723627731e-07
rainhane	24.0	1.3389278723627731e-07
railo	24.0	1.3389278723627731e-07
raillany	24.0	1.3389278723627731e-07
raico	24.0	1.3389278723627731e-07
luarah	24.0	1.3389278723627731e-07
logam	24.0	1.3389278723627731e-07
liadra	24.0	1.3389278723627731e-07
leve	24.0	1.3389278723627731e-07
queve	24.0	1.3389278723627731e-07
querison	24.0	1.3389278723627731e-07
queivison	24.0	1.3389278723627731e-07
pablolo	24.0	1.3389278723627731e-07
nurya	24.0	1.3389278723627731e-07
nicoke	24.0	1.3389278723627731e-07
nayury	24.0	1.3389278723627731e-07
natielson	24.0	1.3389278723627731e-07
naoni	24.0	1.3389278723627731e-07
naimi	24.0	1.3389278723627731e-07
nailir	24.0	1.3389278723627731e-07
naikele	24.0	1.3389278723627731e-07
ketni	24.0	1.3389278723627731e-07
keterlin	24.0	1.3389278723627731e-07
keteleen	24.0	1.3389278723627731e-07
kesiley	24.0	1.3389278723627731e-07
kerina	24.0	1.3389278723627731e-07
keneson	24.0	1.3389278723627731e-07
kelryn	24.0	1.3389278723627731e-07
miqael	24.0	1.3389278723627731e-07
kelwy	24.0	1.3389278723627731e-07
melksedek	24.0	1.3389278723627731e-07
mathrus	24.0	1.3389278723627731e-07
marliele	24.0	1.3389278723627731e-07
mariae	24.0	1.3389278723627731e-07
lurya	24.0	1.3389278723627731e-07
luran	24.0	1.3389278723627731e-07
luizza	24.0	1.3389278723627731e-07
jordian	24.0	1.3389278723627731e-07
jhennif	24.0	1.3389278723627731e-07
jhennef	24.0	1.3389278723627731e-07
jenyfe	24.0	1.3389278723627731e-07
jarlielson	24.0	1.3389278723627731e-07
ithala	24.0	1.3389278723627731e-07
ital	24.0	1.3389278723627731e-07
hayme	24.0	1.3389278723627731e-07
jaysla	24.0	1.3389278723627731e-07
laurana	24.0	1.3389278723627731e-07
kyhara	24.0	1.3389278723627731e-07
konrado	24.0	1.3389278723627731e-07
kinberlim	24.0	1.3389278723627731e-07
keyllane	24.0	1.3389278723627731e-07
kevilli	24.0	1.3389278723627731e-07
kevene	24.0	1.3389278723627731e-07
hennry	24.0	1.3389278723627731e-07
hendrius	24.0	1.3389278723627731e-07
helyda	24.0	1.3389278723627731e-07
hellin	24.0	1.3389278723627731e-07
heiltor	24.0	1.3389278723627731e-07
hauany	24.0	1.3389278723627731e-07
hanani	24.0	1.3389278723627731e-07
habiner	24.0	1.3389278723627731e-07
keivila	24.0	1.3389278723627731e-07
kaynna	24.0	1.3389278723627731e-07
kayalane	24.0	1.3389278723627731e-07
kauar	24.0	1.3389278723627731e-07
katelem	24.0	1.3389278723627731e-07
kaony	24.0	1.3389278723627731e-07
kammily	24.0	1.3389278723627731e-07
kaiua	24.0	1.3389278723627731e-07
valdonier	24.0	1.3389278723627731e-07
valcidio	24.0	1.3389278723627731e-07
mares	24.0	1.3389278723627731e-07
malriza	24.0	1.3389278723627731e-07
oledir	24.0	1.3389278723627731e-07
enzeo	24.0	1.3389278723627731e-07
enyla	24.0	1.3389278723627731e-07
ennya	24.0	1.3389278723627731e-07
endily	24.0	1.3389278723627731e-07
ermione	24.0	1.3389278723627731e-07
islanne	24.0	1.3389278723627731e-07
isbelle	24.0	1.3389278723627731e-07
isaelli	24.0	1.3389278723627731e-07
inna	24.0	1.3389278723627731e-07
iandeyara	24.0	1.3389278723627731e-07
hioran	24.0	1.3389278723627731e-07
peregrino	24.0	1.3389278723627731e-07
osmarindo	24.0	1.3389278723627731e-07
idari	24.0	1.3389278723627731e-07
guraci	24.0	1.3389278723627731e-07
olecir	24.0	1.3389278723627731e-07
nolci	24.0	1.3389278723627731e-07
zulimar	24.0	1.3389278723627731e-07
zeile	24.0	1.3389278723627731e-07
zaluar	24.0	1.3389278723627731e-07
waldes	24.0	1.3389278723627731e-07
walderley	24.0	1.3389278723627731e-07
verionice	24.0	1.3389278723627731e-07
vanoli	24.0	1.3389278723627731e-07
vanduil	24.0	1.3389278723627731e-07
vamil	24.0	1.3389278723627731e-07
valsenir	24.0	1.3389278723627731e-07
marilo	24.0	1.3389278723627731e-07
mariema	24.0	1.3389278723627731e-07
dilaci	24.0	1.3389278723627731e-07
deusni	24.0	1.3389278723627731e-07
malrilho	24.0	1.3389278723627731e-07
malcir	24.0	1.3389278723627731e-07
magarethe	24.0	1.3389278723627731e-07
ubirajar	24.0	1.3389278723627731e-07
selir	24.0	1.3389278723627731e-07
saudi	24.0	1.3389278723627731e-07
rosmarie	24.0	1.3389278723627731e-07
rosimeli	24.0	1.3389278723627731e-07
roseles	24.0	1.3389278723627731e-07
rildes	24.0	1.3389278723627731e-07
remedio	24.0	1.3389278723627731e-07
rasani	24.0	1.3389278723627731e-07
ilzani	24.0	1.3389278723627731e-07
idazilma	24.0	1.3389278723627731e-07
amarlene	24.0	1.3389278723627731e-07
alzenora	24.0	1.3389278723627731e-07
grimaldi	24.0	1.3389278723627731e-07
glady	24.0	1.3389278723627731e-07
gilsi	24.0	1.3389278723627731e-07
noecir	24.0	1.3389278723627731e-07
nerito	24.0	1.3389278723627731e-07
nedivaldo	24.0	1.3389278723627731e-07
nacira	24.0	1.3389278723627731e-07
mzria	24.0	1.3389278723627731e-07
mirka	24.0	1.3389278723627731e-07
matin	24.0	1.3389278723627731e-07
marzia	24.0	1.3389278723627731e-07
mariselda	24.0	1.3389278723627731e-07
edmiuson	24.0	1.3389278723627731e-07
dorisdei	24.0	1.3389278723627731e-07
cleosi	24.0	1.3389278723627731e-07
cireneu	24.0	1.3389278723627731e-07
demosthenes	24.0	1.3389278723627731e-07
darsone	24.0	1.3389278723627731e-07
dailce	24.0	1.3389278723627731e-07
linaete	24.0	1.3389278723627731e-07
licidalva	24.0	1.3389278723627731e-07
licete	24.0	1.3389278723627731e-07
leonie	24.0	1.3389278723627731e-07
leonair	24.0	1.3389278723627731e-07
laude	24.0	1.3389278723627731e-07
josecir	24.0	1.3389278723627731e-07
izilma	24.0	1.3389278723627731e-07
ilzemar	24.0	1.3389278723627731e-07
agair	24.0	1.3389278723627731e-07
adiberto	24.0	1.3389278723627731e-07
adejaime	24.0	1.3389278723627731e-07
adaury	24.0	1.3389278723627731e-07
altavir	24.0	1.3389278723627731e-07
alreci	24.0	1.3389278723627731e-07
alcidezio	24.0	1.3389278723627731e-07
gilselda	24.0	1.3389278723627731e-07
gilon	24.0	1.3389278723627731e-07
florisaldo	24.0	1.3389278723627731e-07
flordeliz	24.0	1.3389278723627731e-07
etvaldo	24.0	1.3389278723627731e-07
ermir	24.0	1.3389278723627731e-07
elizabee	24.0	1.3389278723627731e-07
elindinalva	24.0	1.3389278723627731e-07
elesete	24.0	1.3389278723627731e-07
ghiovana	24.0	1.3389278723627731e-07
gabrella	24.0	1.3389278723627731e-07
eysla	24.0	1.3389278723627731e-07
evylla	24.0	1.3389278723627731e-07
evrlin	24.0	1.3389278723627731e-07
evalin	24.0	1.3389278723627731e-07
emunuel	24.0	1.3389278723627731e-07
cela	24.0	1.3389278723627731e-07
carmeluce	24.0	1.3389278723627731e-07
avilton	24.0	1.3389278723627731e-07
avera	24.0	1.3389278723627731e-07
arenildes	24.0	1.3389278723627731e-07
antulio	24.0	1.3389278723627731e-07
anerio	24.0	1.3389278723627731e-07
anail	24.0	1.3389278723627731e-07
alairson	24.0	1.3389278723627731e-07
emiili	24.0	1.3389278723627731e-07
emanulli	24.0	1.3389278723627731e-07
emanuellen	24.0	1.3389278723627731e-07
emaniele	24.0	1.3389278723627731e-07
emanelly	24.0	1.3389278723627731e-07
elelin	24.0	1.3389278723627731e-07
elailton	24.0	1.3389278723627731e-07
edurada	24.0	1.3389278723627731e-07
eduardamaria	24.0	1.3389278723627731e-07
edmile	24.0	1.3389278723627731e-07
ceroni	24.0	1.3389278723627731e-07
guztavo	24.0	1.3389278723627731e-07
grazy	24.0	1.3389278723627731e-07
grabielli	24.0	1.3389278723627731e-07
gleysla	24.0	1.3389278723627731e-07
ghustavo	24.0	1.3389278723627731e-07
dyennifer	24.0	1.3389278723627731e-07
donny	24.0	1.3389278723627731e-07
dominque	24.0	1.3389278723627731e-07
domily	24.0	1.3389278723627731e-07
djiovana	24.0	1.3389278723627731e-07
dhenify	24.0	1.3389278723627731e-07
deriq	24.0	1.3389278723627731e-07
darliele	24.0	1.3389278723627731e-07
daphinny	24.0	1.3389278723627731e-07
dalberte	24.0	1.3389278723627731e-07
dafnne	24.0	1.3389278723627731e-07
criatian	24.0	1.3389278723627731e-07
crara	24.0	1.3389278723627731e-07
clariene	24.0	1.3389278723627731e-07
claiverte	24.0	1.3389278723627731e-07
emilily	24.0	1.3389278723627731e-07
valdele	24.0	1.3389278723627731e-07
anthonia	24.0	1.3389278723627731e-07
andey	24.0	1.3389278723627731e-07
anaysa	24.0	1.3389278723627731e-07
anakeli	24.0	1.3389278723627731e-07
anaalice	24.0	1.3389278723627731e-07
alyffer	24.0	1.3389278723627731e-07
aly	24.0	1.3389278723627731e-07
allegra	24.0	1.3389278723627731e-07
alejhandro	24.0	1.3389278723627731e-07
aisabela	24.0	1.3389278723627731e-07
aindra	24.0	1.3389278723627731e-07
aetur	24.0	1.3389278723627731e-07
adriu	24.0	1.3389278723627731e-07
adrick	24.0	1.3389278723627731e-07
adrianderson	24.0	1.3389278723627731e-07
roseide	24.0	1.3389278723627731e-07
rosama	24.0	1.3389278723627731e-07
rosahelena	24.0	1.3389278723627731e-07
rocinei	24.0	1.3389278723627731e-07
risoma	24.0	1.3389278723627731e-07
zileni	24.0	1.3389278723627731e-07
zerivaldo	24.0	1.3389278723627731e-07
zeniuda	24.0	1.3389278723627731e-07
meirenalva	24.0	1.3389278723627731e-07
warderlei	24.0	1.3389278723627731e-07
rosileidi	24.0	1.3389278723627731e-07
wanuzia	24.0	1.3389278723627731e-07
visconde	24.0	1.3389278723627731e-07
veranir	24.0	1.3389278723627731e-07
veranildes	24.0	1.3389278723627731e-07
valdemilsom	24.0	1.3389278723627731e-07
argina	23.0	1.283139211014324e-07
chiyo	23.0	1.283139211014324e-07
hanako	23.0	1.283139211014324e-07
hiully	23.0	1.283139211014324e-07
iame	23.0	1.283139211014324e-07
idimara	23.0	1.283139211014324e-07
igr	23.0	1.283139211014324e-07
ingreson	23.0	1.283139211014324e-07
ingreth	23.0	1.283139211014324e-07
iomario	23.0	1.283139211014324e-07
irliane	23.0	1.283139211014324e-07
islaina	23.0	1.283139211014324e-07
israeline	23.0	1.283139211014324e-07
itais	23.0	1.283139211014324e-07
ivandson	23.0	1.283139211014324e-07
jackciane	23.0	1.283139211014324e-07
etieny	23.0	1.283139211014324e-07
eudine	23.0	1.283139211014324e-07
ezaul	23.0	1.283139211014324e-07
alya	23.0	1.283139211014324e-07
amel	23.0	1.283139211014324e-07
anami	23.0	1.283139211014324e-07
andreile	23.0	1.283139211014324e-07
jainaira	23.0	1.283139211014324e-07
jallyson	23.0	1.283139211014324e-07
janayara	23.0	1.283139211014324e-07
jarlaine	23.0	1.283139211014324e-07
jataniel	23.0	1.283139211014324e-07
jefersso	23.0	1.283139211014324e-07
jefrrson	23.0	1.283139211014324e-07
jeisiely	23.0	1.283139211014324e-07
jeneton	23.0	1.283139211014324e-07
jeymerson	23.0	1.283139211014324e-07
jeysson	23.0	1.283139211014324e-07
jhonh	23.0	1.283139211014324e-07
jhonlennon	23.0	1.283139211014324e-07
hainer	23.0	1.283139211014324e-07
hayume	23.0	1.283139211014324e-07
helice	23.0	1.283139211014324e-07
johnas	23.0	1.283139211014324e-07
johney	23.0	1.283139211014324e-07
joissi	23.0	1.283139211014324e-07
jonaan	23.0	1.283139211014324e-07
jonatthan	23.0	1.283139211014324e-07
jonieli	23.0	1.283139211014324e-07
jordele	23.0	1.283139211014324e-07
josicleuma	23.0	1.283139211014324e-07
joyciene	23.0	1.283139211014324e-07
joysiane	23.0	1.283139211014324e-07
julielem	23.0	1.283139211014324e-07
jullyan	23.0	1.283139211014324e-07
kadmo	23.0	1.283139211014324e-07
jaclecia	23.0	1.283139211014324e-07
jacsiane	23.0	1.283139211014324e-07
jaimesson	23.0	1.283139211014324e-07
kerliene	23.0	1.283139211014324e-07
ketsa	23.0	1.283139211014324e-07
klysmann	23.0	1.283139211014324e-07
krislene	23.0	1.283139211014324e-07
lamarques	23.0	1.283139211014324e-07
lamia	23.0	1.283139211014324e-07
leiseane	23.0	1.283139211014324e-07
leisliane	23.0	1.283139211014324e-07
leonica	23.0	1.283139211014324e-07
leslaine	23.0	1.283139211014324e-07
letiene	23.0	1.283139211014324e-07
leyce	23.0	1.283139211014324e-07
linderman	23.0	1.283139211014324e-07
joalan	23.0	1.283139211014324e-07
joefeson	23.0	1.283139211014324e-07
joerison	23.0	1.283139211014324e-07
lucianderson	23.0	1.283139211014324e-07
lud	23.0	1.283139211014324e-07
maianny	23.0	1.283139211014324e-07
mairlen	23.0	1.283139211014324e-07
maitan	23.0	1.283139211014324e-07
malom	23.0	1.283139211014324e-07
maluana	23.0	1.283139211014324e-07
marbio	23.0	1.283139211014324e-07
marcosvinicius	23.0	1.283139211014324e-07
marnia	23.0	1.283139211014324e-07
marquieli	23.0	1.283139211014324e-07
maximillian	23.0	1.283139211014324e-07
mayanny	23.0	1.283139211014324e-07
kelian	23.0	1.283139211014324e-07
kelyne	23.0	1.283139211014324e-07
kerine	23.0	1.283139211014324e-07
mirelis	23.0	1.283139211014324e-07
mirrai	23.0	1.283139211014324e-07
mitally	23.0	1.283139211014324e-07
moama	23.0	1.283139211014324e-07
monikeli	23.0	1.283139211014324e-07
moniz	23.0	1.283139211014324e-07
morenaide	23.0	1.283139211014324e-07
nadabi	23.0	1.283139211014324e-07
nadielen	23.0	1.283139211014324e-07
naidion	23.0	1.283139211014324e-07
naion	23.0	1.283139211014324e-07
najyla	23.0	1.283139211014324e-07
nalin	23.0	1.283139211014324e-07
linilson	23.0	1.283139211014324e-07
lisanda	23.0	1.283139211014324e-07
lucass	23.0	1.283139211014324e-07
patresio	23.0	1.283139211014324e-07
princiele	23.0	1.283139211014324e-07
raeliton	23.0	1.283139211014324e-07
raelso	23.0	1.283139211014324e-07
rafaelma	23.0	1.283139211014324e-07
raiama	23.0	1.283139211014324e-07
rammon	23.0	1.283139211014324e-07
ranniery	23.0	1.283139211014324e-07
raule	23.0	1.283139211014324e-07
rdolfo	23.0	1.283139211014324e-07
reberton	23.0	1.283139211014324e-07
riuller	23.0	1.283139211014324e-07
romuel	23.0	1.283139211014324e-07
mendson	23.0	1.283139211014324e-07
mielle	23.0	1.283139211014324e-07
milliane	23.0	1.283139211014324e-07
sadam	23.0	1.283139211014324e-07
sanmara	23.0	1.283139211014324e-07
scarlati	23.0	1.283139211014324e-07
shandler	23.0	1.283139211014324e-07
shannon	23.0	1.283139211014324e-07
skarlett	23.0	1.283139211014324e-07
starlei	23.0	1.283139211014324e-07
sucena	23.0	1.283139211014324e-07
suellenn	23.0	1.283139211014324e-07
sueslei	23.0	1.283139211014324e-07
suleane	23.0	1.283139211014324e-07
tahynara	23.0	1.283139211014324e-07
taiano	23.0	1.283139211014324e-07
nathaline	23.0	1.283139211014324e-07
neidimara	23.0	1.283139211014324e-07
nerilane	23.0	1.283139211014324e-07
tathiele	23.0	1.283139211014324e-07
tatilla	23.0	1.283139211014324e-07
tatyani	23.0	1.283139211014324e-07
tayuana	23.0	1.283139211014324e-07
thaionara	23.0	1.283139211014324e-07
thalice	23.0	1.283139211014324e-07
thallyne	23.0	1.283139211014324e-07
thariny	23.0	1.283139211014324e-07
tharlen	23.0	1.283139211014324e-07
thyene	23.0	1.283139211014324e-07
ualiton	23.0	1.283139211014324e-07
uanderso	23.0	1.283139211014324e-07
uandesom	23.0	1.283139211014324e-07
roneson	23.0	1.283139211014324e-07
ronieles	23.0	1.283139211014324e-07
rosikele	23.0	1.283139211014324e-07
vaneilton	23.0	1.283139211014324e-07
vanielma	23.0	1.283139211014324e-07
vislane	23.0	1.283139211014324e-07
walafer	23.0	1.283139211014324e-07
walderlan	23.0	1.283139211014324e-07
walina	23.0	1.283139211014324e-07
wallefe	23.0	1.283139211014324e-07
wallise	23.0	1.283139211014324e-07
wandsom	23.0	1.283139211014324e-07
wandy	23.0	1.283139211014324e-07
wede	23.0	1.283139211014324e-07
wedisom	23.0	1.283139211014324e-07
welert	23.0	1.283139211014324e-07
taisna	23.0	1.283139211014324e-07
tale	23.0	1.283139211014324e-07
targila	23.0	1.283139211014324e-07
whoshington	23.0	1.283139211014324e-07
widja	23.0	1.283139211014324e-07
willyans	23.0	1.283139211014324e-07
winglison	23.0	1.283139211014324e-07
winnye	23.0	1.283139211014324e-07
wislem	23.0	1.283139211014324e-07
wlinton	23.0	1.283139211014324e-07
woshgton	23.0	1.283139211014324e-07
xaene	23.0	1.283139211014324e-07
xander	23.0	1.283139211014324e-07
yarima	23.0	1.283139211014324e-07
yarin	23.0	1.283139211014324e-07
ytamara	23.0	1.283139211014324e-07
valleria	23.0	1.283139211014324e-07
valtiele	23.0	1.283139211014324e-07
vancleiton	23.0	1.283139211014324e-07
zaidan	23.0	1.283139211014324e-07
weleys	23.0	1.283139211014324e-07
werlles	23.0	1.283139211014324e-07
werlly	23.0	1.283139211014324e-07
dilaila	23.0	1.283139211014324e-07
dimeson	23.0	1.283139211014324e-07
dionattan	23.0	1.283139211014324e-07
edianderson	23.0	1.283139211014324e-07
edilany	23.0	1.283139211014324e-07
edriely	23.0	1.283139211014324e-07
efrair	23.0	1.283139211014324e-07
elandra	23.0	1.283139211014324e-07
eliadna	23.0	1.283139211014324e-07
elidy	23.0	1.283139211014324e-07
ellerson	23.0	1.283139211014324e-07
ellinton	23.0	1.283139211014324e-07
enica	23.0	1.283139211014324e-07
cleiciara	23.0	1.283139211014324e-07
cleidiany	23.0	1.283139211014324e-07
clesivania	23.0	1.283139211014324e-07
clinto	23.0	1.283139211014324e-07
creidson	23.0	1.283139211014324e-07
cristio	23.0	1.283139211014324e-07
crizia	23.0	1.283139211014324e-07
dacieli	23.0	1.283139211014324e-07
dalyane	23.0	1.283139211014324e-07
daniles	23.0	1.283139211014324e-07
danires	23.0	1.283139211014324e-07
darlinton	23.0	1.283139211014324e-07
darlone	23.0	1.283139211014324e-07
delayne	23.0	1.283139211014324e-07
demesson	23.0	1.283139211014324e-07
denivam	23.0	1.283139211014324e-07
andreilma	23.0	1.283139211014324e-07
andrws	23.0	1.283139211014324e-07
angelika	23.0	1.283139211014324e-07
annielle	23.0	1.283139211014324e-07
annyelle	23.0	1.283139211014324e-07
arlo	23.0	1.283139211014324e-07
ataires	23.0	1.283139211014324e-07
atieli	23.0	1.283139211014324e-07
aylson	23.0	1.283139211014324e-07
beuna	23.0	1.283139211014324e-07
bremmer	23.0	1.283139211014324e-07
brunielli	23.0	1.283139211014324e-07
caroluna	23.0	1.283139211014324e-07
cheliane	23.0	1.283139211014324e-07
christy	23.0	1.283139211014324e-07
cineone	23.0	1.283139211014324e-07
adaniele	23.0	1.283139211014324e-07
adrene	23.0	1.283139211014324e-07
adrews	23.0	1.283139211014324e-07
airom	23.0	1.283139211014324e-07
akeline	23.0	1.283139211014324e-07
alays	23.0	1.283139211014324e-07
aldeciane	23.0	1.283139211014324e-07
aldenison	23.0	1.283139211014324e-07
alevi	23.0	1.283139211014324e-07
alisan	23.0	1.283139211014324e-07
amisadai	23.0	1.283139211014324e-07
anatani	23.0	1.283139211014324e-07
andreiane	23.0	1.283139211014324e-07
abelice	23.0	1.283139211014324e-07
adelica	23.0	1.283139211014324e-07
adevina	23.0	1.283139211014324e-07
anativa	23.0	1.283139211014324e-07
arialba	23.0	1.283139211014324e-07
arleto	23.0	1.283139211014324e-07
avanda	23.0	1.283139211014324e-07
bautazar	23.0	1.283139211014324e-07
beraci	23.0	1.283139211014324e-07
calmina	23.0	1.283139211014324e-07
calmita	23.0	1.283139211014324e-07
cinea	23.0	1.283139211014324e-07
colatino	23.0	1.283139211014324e-07
crecilda	23.0	1.283139211014324e-07
daimar	23.0	1.283139211014324e-07
dercide	23.0	1.283139211014324e-07
deuzedina	23.0	1.283139211014324e-07
dilu	23.0	1.283139211014324e-07
dorandina	23.0	1.283139211014324e-07
dulcila	23.0	1.283139211014324e-07
durvaldo	23.0	1.283139211014324e-07
elizabeto	23.0	1.283139211014324e-07
era	23.0	1.283139211014324e-07
eredir	23.0	1.283139211014324e-07
ermoge	23.0	1.283139211014324e-07
estrogilda	23.0	1.283139211014324e-07
euriedes	23.0	1.283139211014324e-07
gercelina	23.0	1.283139211014324e-07
getulo	23.0	1.283139211014324e-07
idely	23.0	1.283139211014324e-07
idelzina	23.0	1.283139211014324e-07
ieso	23.0	1.283139211014324e-07
ilaides	23.0	1.283139211014324e-07
isola	23.0	1.283139211014324e-07
isva	23.0	1.283139211014324e-07
jedi	23.0	1.283139211014324e-07
jeronino	23.0	1.283139211014324e-07
joanizio	23.0	1.283139211014324e-07
joazina	23.0	1.283139211014324e-07
jorges	23.0	1.283139211014324e-07
josefinha	23.0	1.283139211014324e-07
josuino	23.0	1.283139211014324e-07
jovaldino	23.0	1.283139211014324e-07
judeti	23.0	1.283139211014324e-07
jusselina	23.0	1.283139211014324e-07
juvenor	23.0	1.283139211014324e-07
ladelina	23.0	1.283139211014324e-07
lecira	23.0	1.283139211014324e-07
leondenis	23.0	1.283139211014324e-07
